Histórico, Tendencia: UNIDAD 1

Fecha;KPH;CLEX;CLEY;CLAX;CLAY
2024/12/12 13:12:42;899,8242530755712;34,63292629612125;31,965716326614576;24,215529948410737;20,604469198935245
2024/12/12 13:12:43;899,8242530755712;34,59813649218451;32,76367077232392;24,03010737026118;20,299702192950555
2024/12/12 13:12:44;899,8242530755712;34,49474663856675;32,85625812494325;22,980897157663183;20,305622421976125
2024/12/12 13:12:45;899,8242530755712;34,753058037961566;33,118219799878105;23,84772614630703;20,717185585808092
2024/12/12 13:12:46;899,673667475525;34,59760796159744;32,42415672971085;24,58841833832995;20,70071390734184
2024/12/12 13:12:47;899,5983935742972;34,85657921690816;32,9069385362198;23,07062565712286;21,509536793450344
2024/12/12 13:12:48;899,673667475525;34,6577888707419;32,97578319048869;23,075329087440657;21,600952365412287
2024/12/12 13:12:49;899,673667475525;34,690117096680474;32,493577442389366;23,67035308396469;20,026609106670783
2024/12/12 13:12:50;899,7489539748954;34,67438426475196;32,83310085403069;23,651296775933748;20,35341532392144
2024/12/12 13:12:51;899,8242530755712;34,55650844775021;32,92465534298775;23,96107782212934;21,490824257964785
2024/12/12 13:12:52;899,8242530755712;34,83550463179958;32,968119066790685;22,84677260535947;20,027547992121196
2024/12/12 13:12:53;899,7489539748954;34,73012303861498;33,24508609833897;23,218701305151633;19,30213519163402
2024/12/12 13:12:54;899,5983935742972;34,44404930767468;32,768043962525034;23,634282350901447;20,851846797718505
2024/12/12 13:12:55;899,7489539748954;34,46989711750115;32,35909341840889;23,354536901198497;20,931859171633096
2024/12/12 13:12:56;899,8242530755712;34,60784167081438;32,89060504857475;23,42890451503831;20,910071193255654
2024/12/12 13:12:57;899,673667475525;34,67240654029503;32,629664963534296;23,90685888776509;20,708163933803153
2024/12/12 13:12:58;899,5983935742972;34,80392091025604;32,58610357616319;24,157345377504758;20,647397866404596
2024/12/12 13:12:59;899,5983935742972;34,632018683238364;33,2252374814724;22,912426356252357;19,78231132623341
2024/12/12 13:13:00;899,5983935742972;34,69162524001075;32,97322287518359;22,948845652164028;20,473376002069394
2024/12/12 13:13:01;899,5983935742972;34,732153787551574;32,51099760237273;24,642927947202928;20,31389227951936
2024/12/12 13:13:02;899,52313226805;35,09097527131611;32,65725971105961;23,478429961546308;20,491313803613043
2024/12/12 13:13:03;899,673667475525;34,5785594470991;32,87146675287197;23,049174618455343;20,40349859640373
2024/12/12 13:13:04;899,7489539748954;34,66834619034268;32,566494472619354;23,509289201314893;21,018965245403198
2024/12/12 13:13:05;899,7489539748954;34,84153176251293;32,859250493543826;23,127858695390955;20,960073866331953
2024/12/12 13:13:06;899,673667475525;35,01761746913091;32,96779630889477;24,170666123881894;19,759250230485982
2024/12/12 13:13:07;899,5983935742972;34,990606722196915;32,74398265685104;23,864243947632815;19,98772126050357
2024/12/12 13:13:08;899,52313226805;34,74143742539278;32,66826817648123;23,64162801790295;20,50098018122571
2024/12/12 13:13:09;899,4478835536221;34,375520639838804;32,64620628539428;23,010252006754722;21,53070310184617
2024/12/12 13:13:10;899,3726474278545;34,50453316443917;32,99275150271975;23,18528271378508;20,569856636528623
2024/12/12 13:13:11;899,3726474278545;34,91689318510476;32,76202081809278;23,664227576991347;19,994530253460027
2024/12/12 13:13:12;899,5983935742972;34,94330600692285;33,00815832724037;23,36413528332499;20,772136820743693
2024/12/12 13:13:13;899,5983935742972;34,36433325269489;32,89093309888771;23,57562661579131;21,41521637814793
2024/12/12 13:13:14;899,4478835536221;35,007844216237494;32,91250920399387;23,177137586856368;19,839871770670054
2024/12/12 13:13:15;899,3726474278545;34,87538274479813;32,876725106757405;23,97605878105586;20,081270761156226
2024/12/12 13:13:16;899,2974238875878;34,444434412246316;32,59826378885258;23,644882821572338;20,767433317610063
2024/12/12 13:13:17;899,2974238875878;34,55558572498599;32,76548150074135;23,67100103496342;20,568383821012098
2024/12/12 13:13:18;899,3726474278545;34,65136304884504;32,97841629899469;23,796190232722076;20,2923537963194
2024/12/12 13:13:19;899,2974238875878;34,51771998488425;33,42263248298818;21,89413984226465;19,81169644719346
2024/12/12 13:13:20;899,2222129296647;34,93561542359602;32,859383269615144;23,54098789219367;19,939911556055073
2024/12/12 13:13:21;899,1470145509282;34,67925060950758;32,3163901735265;23,514841102118883;20,209875048406296
2024/12/12 13:13:22;899,2222129296647;34,76008495527638;33,05442002659728;23,090186448044978;20,22842694583836
2024/12/12 13:13:23;899,2222129296647;34,28042154075665;32,81957146586982;23,024417767778658;20,692029175326475
2024/12/12 13:13:24;899,3726474278545;34,86850480493897;32,72682746199726;24,423161726871705;20,512966022824365
2024/12/12 13:13:25;899,4478835536221;34,58991422540066;32,439900293837205;23,851908328866774;20,60422610771628
2024/12/12 13:13:26;899,3726474278545;35,03846679558008;33,47263974555889;22,805144857394748;20,75950690826463
2024/12/12 13:13:27;899,4478835536221;34,91845836453034;33,0593399539348;23,48726510233118;19,586640871200878
2024/12/12 13:13:28;899,52313226805;34,72956458397997;33,25316649394565;23,216295567007847;20,742066046674505
2024/12/12 13:13:29;899,5983935742972;34,63120715085967;33,0102569283194;23,560760919594014;20,556616308206873
2024/12/12 13:13:30;899,7489539748954;34,64079596366578;32,69613208016044;23,52611353540197;20,90440016305853
2024/12/12 13:13:31;899,8242530755712;34,63931979661858;32,63394918043464;23,282278734812547;20,50479800908249
2024/12/12 13:13:32;899,673667475525;34,89324939590348;33,08425321500356;23,386984506892443;20,531895016859675
2024/12/12 13:13:33;899,5983935742972;34,6464335284446;32,988036395285896;23,25911846636124;19,931512006535094
2024/12/12 13:13:34;899,5983935742972;34,548934738476724;32,7249130417587;22,924475454060676;20,595656003269855
2024/12/12 13:13:35;899,52313226805;34,718926631530245;33,291451706613394;23,003233958719616;19,94498925154273
2024/12/12 13:13:36;899,673667475525;34,68157395562448;32,87067191620008;22,74511073718056;20,347052029983352
2024/12/12 13:13:37;899,52313226805;34,41934212808371;33,09586182924139;22,425274654374352;20,213632413900253
2024/12/12 13:13:38;899,52313226805;34,416367296238235;33,016579864393776;22,910414939352705;20,52183996240263
2024/12/12 13:13:39;899,5983935742972;34,9253112631721;33,56288070922467;22,35648902949244;20,63951817670549
2024/12/12 13:13:40;899,52313226805;34,62570540155247;32,774136873617586;22,497946568247077;20,438092432797013
2024/12/12 13:13:41;899,4478835536221;35,00693492622364;32,8759009163962;22,910010291224022;20,43427218316329
2024/12/12 13:13:42;899,2222129296647;34,77160682089858;33,27183494565716;23,116183462251396;19,724168069929796
2024/12/12 13:13:43;899,2222129296647;34,476319523983186;32,398422801004166;23,335961199190127;20,549857873575206
2024/12/12 13:13:44;899,2974238875878;34,54386783461754;32,92637929568031;22,848614163305914;21,102229651166745
2024/12/12 13:13:45;899,2974238875878;34,41857355685194;32,64233812370582;23,274596599654693;20,117317151161142
2024/12/12 13:13:46;899,2974238875878;34,8106697326799;32,58051195220394;22,950147659581045;19,808241151819374
2024/12/12 13:13:47;899,3726474278545;34,46934747813556;33,29263302229408;22,835394519403554;19,945119733856426
2024/12/12 13:13:48;899,1470145509282;34,82095400083532;32,85584841435287;23,136417060308194;20,658360353697734
2024/12/12 13:13:49;896,3734889537307;34,87971550807968;32,912462746478596;21,862686419224747;18,724023697543117
2024/12/12 13:13:50;889,6979726934215;35,334905306793225;33,06824875849229;20,56324866118785;18,533931382961356
2024/12/12 13:13:51;879,41513256408;35,295401929268;32,30023288147616;21,281050950491085;17,6983604602552
2024/12/12 13:13:52;867,2366510727537;34,66097844869855;32,652332222109344;20,523676320037985;16,323140087408017
2024/12/12 13:13:53;854,6481766820751;34,36888943893551;33,21582561919558;19,22877248190985;17,163818658216965
2024/12/12 13:13:54;842,5316455696203;34,32387309916028;32,487734011932474;21,054303829864015;17,032792837527772
2024/12/12 13:13:55;830,4774579936783;34,04535155799538;32,311915017193584;21,602780898132835;17,837198024279232
2024/12/12 13:13:56;818,9816049053586;33,862072566076364;32,06116949131798;22,741784394696737;17,98214893409421
2024/12/12 13:13:57;807,7669902912621;33,28928861584745;32,01391876064075;22,50100381326322;17,435664106445724
2024/12/12 13:13:58;796,9560705638187;33,13839760934827;32,681903730544725;21,81408552301515;16,930575270855417
2024/12/12 13:13:59;786,7508963633259;33,12556307046393;31,560589809881066;24,532117819189413;19,058010624655243
2024/12/12 13:14:00;777,0002529297699;32,453639981790566;32,05217896335854;23,962733666273255;18,601852329717953
2024/12/12 13:14:01;767,4883411059294;32,23247829236542;31,892095403650504;24,595755132827552;19,33847269390391
2024/12/12 13:14:02;758,3312762280918;32,262997851799675;32,104399758776644;23,766779967320023;19,64831966877033
2024/12/12 13:14:03;749,8003017662198;32,19813670359648;31,442615460693798;25,17187560001265;19,212210865476916
2024/12/12 13:14:04;741,4320193081255;32,238860195802765;31,79025273353461;25,051130169006267;20,532754792964646
2024/12/12 13:14:05;733,269681451263;32,04110315487528;31,100383519270796;25,804580749954063;20,7862332303096
2024/12/12 13:14:06;725,4615714899098;31,743778353579305;31,537728410530224;25,12429777588771;20,63568069662405
2024/12/12 13:14:07;718,0010198878124;31,56046002755863;31,759113713645196;24,867264720371896;20,5844747663718
2024/12/12 13:14:08;710,6923529906621;31,713013947127305;31,650519118069802;25,386038757707926;20,81064547576152
2024/12/12 13:14:09;704,264099037139;31,751279027615244;31,376489667100373;26,473997329503895;21,06762576092689
2024/12/12 13:14:10;697,8934324659232;31,595338230642017;31,03810820700742;27,15627939806508;21,4523186537898
2024/12/12 13:14:11;691,3822735084705;31,41031226924989;30,862010949669127;26,68500530795793;22,138201908387302
2024/12/12 13:14:12;685,3471354631448;31,495649657814607;31,23924564690165;26,291176204678;21,44277269736719
2024/12/12 13:14:13;679,7061686874945;31,264058249208194;30,9972059057957;27,39153375692546;22,15338889148922
2024/12/12 13:14:14;673,9529317909852;31,29028983559854;31,35319878781952;26,81771494188889;21,43482992574245
2024/12/12 13:14:15;668,4073107049608;31,11275511221744;30,710128898599;27,93314353754683;22,619462736131727
2024/12/12 13:14:16;663,1551679475002;31,045432713154884;30,9666378992602;27,224471300650627;21,936763144114042
2024/12/12 13:14:17;658,3797685383626;31,214603930250696;30,913800726779648;27,145678806218427;22,945545032016618
2024/12/12 13:14:18;653,5057862491491;31,297022846553215;30,909809637902764;27,809576477645845;23,12514048896544
2024/12/12 13:14:19;649,0750305192976;31,044753073855695;30,969202986920134;27,955356874924306;23,64025451807261
2024/12/12 13:14:20;644,890419010832;30,760848291771094;30,58257593515635;28,829460484370536;24,12526063134961
2024/12/12 13:14:21;640,5872049378597;30,917149427663713;30,831721584226067;27,652311872231802;22,8622543411638
2024/12/12 13:14:22;636,698599852616;30,997811985720798;30,76075322719309;27,822931389113474;21,664243681691865
2024/12/12 13:14:23;632,9322564694247;31,185496776550554;30,905572963830974;27,779279345999175;22,926918881550467
2024/12/12 13:14:24;628,9411186635002;30,89391777675787;31,06754288795968;27,990169006391945;23,403446986635174
2024/12/12 13:14:25;625,5203619909503;31,09988008159872;31,081011418183195;27,95205185108797;22,180776670854257
2024/12/12 13:14:26;622,1422142214223;30,84303130000046;30,526957746000644;28,87588409729236;23,96114978901753
2024/12/12 13:14:27;618,8557614826752;30,95432572654509;30,855223978314417;28,67732594039857;23,35508555323834
2024/12/12 13:14:28;615,713522180652;30,926696340485517;30,569168334112558;28,64195012278867;24,1002950082362
2024/12/12 13:14:29;612,7659574468086;30,732816177859384;30,66947341491312;28,761591016173707;23,367492346959764
2024/12/12 13:14:30;609,7926775474195;30,75310247751537;30,690495177273224;28,239952748511186;23,452341955775815
2024/12/12 13:14:31;607,1146245059289;30,7340510055212;30,382470359983976;29,20518737905207;24,266458634425767
2024/12/12 13:14:32;604,5128563932133;30,790309918483178;30,65929440489221;28,812173729458284;24,272726121716666
2024/12/12 13:14:33;601,8808777429466;30,696808621382804;30,752281039461437;28,98303346014434;23,662795624065428
2024/12/12 13:14:34;599,375650364204;30,628571669538715;30,583764336774866;28,75007647973163;23,90039460950007
2024/12/12 13:14:35;596,9427411693582;30,55696723720662;30,922699207996125;28,049101630242248;23,52537059752932
2024/12/12 13:14:36;594,7853024696669;30,45317141120853;30,550207148004738;29,17002916880331;24,351292836474475
2024/12/12 13:14:37;592,4402159938287;30,529452440879993;30,67485558817662;28,437138218169896;24,71865678808602
2024/12/12 13:14:38;590,315142198309;30,461843930763607;30,544440410777344;28,923946746994677;24,59005359176031
2024/12/12 13:14:39;588,2553191489362;30,505066776367624;31,013316571069552;28,312498810437603;23,63308363791156
2024/12/12 13:14:40;586,2595419847329;30,392696970177326;30,548643882596664;28,89952966312832;25,055402814513762
2024/12/12 13:14:41;584,419290402359;30,403723087930643;30,767946570315683;28,09810939202703;24,44163896607087
2024/12/12 13:14:42;582,7993254637437;30,409706878249917;30,565524015297285;28,92900776404292;24,714873532388285
2024/12/12 13:14:43;580,986803395814;30,401195211863282;30,53152518617291;28,924234039087903;23,780795938891842
2024/12/12 13:14:44;579,4586437800622;30,458764520937727;30,458385482304102;28,584589714476607;24,460406169148786
2024/12/12 13:14:45;578,0230807827396;30,55577782921261;30,458782059563255;28,726820940929535;24,168910683449994
2024/12/12 13:14:46;576,4804003336113;30,347113589383678;30,51896792668719;29,030407049494183;25,016385057147506
2024/12/12 13:14:47;575,0655185323849;30,359868130429817;30,25374934471247;29,5895451181836;24,87706196460172
2024/12/12 13:14:48;573,7528015273513;30,34630265845368;30,2199570193463;29,510773688326612;25,594169828976966
2024/12/12 13:14:49;572,3334885887285;30,525286457362693;30,7750995422981;28,454287396839504;24,32617003852575
2024/12/12 13:14:50;571,0508922670191;30,487852974364575;30,549514545561824;29,09120157314757;24,721795917268896
2024/12/12 13:14:51;569,8386199220923;30,363405228977488;30,577202840036044;29,173605878325848;24,90594881504024
2024/12/12 13:14:52;568,7484571710689;30,482057409458257;30,476021048507487;29,364367987232892;24,654451378510604
2024/12/12 13:14:53;567,4178056889546;30,366309945629915;30,68725397766784;28,675754443444273;24,242438657078953
2024/12/12 13:14:54;566,4180939113332;30,343651889847607;30,476209366918333;29,028975020645916;24,959835947897126
2024/12/12 13:14:55;565,2773944245101;30,434079165909008;30,55529947947754;28,88603599294783;24,684297667222733
2024/12/12 13:14:56;564,2448979591837;30,473404320181924;30,532826893570505;28,598960376381797;23,63610333701817
2024/12/12 13:14:57;563,2046933724447;30,390136543938233;30,341678480388957;29,184138737327704;24,85759049353166
2024/12/12 13:14:58;562,3283909939594;30,39253770808725;30,353177390121964;29,467502070541872;25,335565513231156
2024/12/12 13:14:59;561,540336339264;30,42734193826937;30,26628477578403;29,284641570416504;24,903670405525123
2024/12/12 13:15:00;560,5839416058395;30,510842040332793;30,499388312466476;29,57795584215423;24,045697546341465
2024/12/12 13:15:01;559,7667638483964;30,34797510795741;30,365933615032873;29,63035063299577;25,785585395290653
2024/12/12 13:15:02;559,042381106438;30,43730953814395;30,467220565775676;29,582179842413794;25,49996415879262
2024/12/12 13:15:03;558,139534883721;30,45658175087827;30,38272013053009;29,087460457190396;25,053178868751157
2024/12/12 13:15:04;557,4811723074131;30,33108175042744;30,44371898030645;29,729666793193214;25,84795999292018
2024/12/12 13:15:05;556,6561971490698;30,583173188454055;30,602575875257962;28,565660458825246;24,16435633291338
2024/12/12 13:15:06;555,9677857207491;30,470093949318102;30,535879984853683;29,473841976887638;24,876834535147832
2024/12/12 13:15:07;555,4651478166531;30,641486002017206;30,71829616112633;28,75733712420195;24,119187067291055
2024/12/12 13:15:08;554,8631807098348;30,416601246681985;30,691930806582295;28,674317017130303;23,895848435683956
2024/12/12 13:15:09;554,2458503728651;30,403479924732462;30,572630885899034;28,844369904397027;25,10050241831738
2024/12/12 13:15:10;553,6132636511084;30,368413413908954;30,44576557311605;28,786993524827757;24,732504084172266
2024/12/12 13:15:11;553,0650823656495;30,565210835033856;30,495294157634834;28,826769796491007;24,758706567826405
2024/12/12 13:15:12;552,468303210143;30,605614702860315;30,557980186895204;29,244727167409852;24,837680606592198
2024/12/12 13:15:13;552,0215633423181;30,54368853087758;30,63506518752447;29,452773119050093;25,207733915241334
2024/12/12 13:15:14;551,4160351017152;30,533006142098454;30,421979055102334;29,521687172676998;25,22508307058818
2024/12/12 13:15:15;551,0313901345291;30,649203266029758;30,90595441339323;28,64010211319876;24,088047611648925
2024/12/12 13:15:16;550,488307499328;30,60568119375695;30,570672093452416;29,292391392530597;24,710616541145267
2024/12/12 13:15:17;550,1432664756446;30,44139724097365;30,697244730836015;29,267680629834338;24,674108773052225
2024/12/12 13:15:18;549,8478611061392;30,649615028188833;30,556113443531252;29,29429669767221;24,350766538860665
2024/12/12 13:15:19;549,5036222162597;30,60117407717537;30,6088058198634;29,22902756543149;24,607483562807356
2024/12/12 13:15:20;549,0071485305798;30,66368561920488;30,748878912613904;29,2041024041361;24,485691305644178
2024/12/12 13:15:21;548,6694052509376;30,459887366785342;30,55545434540387;29,61671356148095;25,416801906738147
2024/12/12 13:15:22;548,3755801499464;30,778255509856965;30,679953077123592;28,69884314416551;24,188207271662506
2024/12/12 13:15:23;547,9354320877553;30,585429316321758;30,456342007110013;29,46265801926649;25,1442095889577
2024/12/12 13:15:24;547,691210554466;30,715050459289085;30,807982295968777;28,900784084030274;24,23209771766033
2024/12/12 13:15:25;547,2034200213752;30,71496100094917;30,80529975518214;29,174289389102693;24,37888545595581
2024/12/12 13:15:26;546,9598504406658;30,517666773521153;30,697655687228544;29,136971941023837;25,098474129316834
2024/12/12 13:15:27;546,5219711795055;30,69895980480026;30,663959592711144;28,934755426511824;24,2672403970468
2024/12/12 13:15:28;546,2736110013436;30,646708216595172;30,68863824852379;29,135131703719797;24,887700005969
2024/12/12 13:15:29;545,9877366035723;30,77047703734706;30,765758262968657;28,794758231915324;24,525958114085206
2024/12/12 13:15:30;545,7452478237698;30,650239781659803;30,834098289047123;28,757756347714444;25,07945397867461
2024/12/12 13:15:31;545,4061251664448;30,727633605531597;30,774481107438543;29,06897721493594;25,084356988413507
2024/12/12 13:15:32;545,3093103754327;30,886528201846964;30,807739285707736;28,83500706436722;24,16427666741725
2024/12/12 13:15:33;544,9223946784922;30,74875561416418;30,680493206691924;29,194535067367994;24,51016670316054
2024/12/12 13:15:34;544,6808510638298;30,622791490321475;30,777418044290485;29,275804414643265;25,56761397787941
2024/12/12 13:15:35;544,3912812333865;30,748263075905673;30,783969282589236;28,555639481008267;24,617855078060423
2024/12/12 13:15:36;544,1984056687334;30,78886697105791;30,856268729358714;29,20792246924675;24,192806712578367
2024/12/12 13:15:37;543,9093484419263;30,656419894752652;30,95587803849165;28,761009482665276;24,451411577462032
2024/12/12 13:15:38;543,6687018847889;30,692062784278686;30,746193420694155;29,123856830296063;25,405739509268518
2024/12/12 13:15:39;543,4282681761896;30,862726378555866;30,868875031295904;29,584769779796627;24,822162904014455
2024/12/12 13:15:40;543,2360742705571;30,820243063760827;31,034452213260302;28,961884328891564;24,00798792530541
2024/12/12 13:15:41;542,9693637077769;30,617456861265193;30,543436458053343;29,079088283340532;25,891174725338672
2024/12/12 13:15:42;542,756183745583;30,75529437110575;30,857950060027058;28,823832079899844;24,361831641648894
2024/12/12 13:15:43;542,5644648534087;30,702749337515222;30,81841410359317;28,764978593979226;25,103819684796047
2024/12/12 13:15:44;542,4686561892989;30,659711336830217;30,57366771137755;29,328108271230246;25,521212436679992
2024/12/12 13:15:45;542,3728813559322;30,69172810469138;30,931097865827688;28,897454753915486;24,71581975633534
2024/12/12 13:15:46;542,2292824993381;30,947201962853033;30,829785563195852;28,71020951788727;24,500051261043957
2024/12/12 13:15:47;542,0379355977062;30,679167563000725;30,68991012530766;29,397517902731472;25,026693972089337
2024/12/12 13:15:48;542,0379355977062;30,722444191038583;30,72007819214394;29,574356609160564;25,50543690723924
2024/12/12 13:15:49;541,8945140236373;30,79673940518657;31,026111966157615;28,281763824654654;24,08739655519828
2024/12/12 13:15:50;541,7511683273079;30,721411301387278;30,885956568611366;29,198127585800016;24,977521510665568
2024/12/12 13:15:51;541,5124272871496;30,822504221971556;30,927085494722338;28,617328951081014;24,85161261668952
2024/12/12 13:15:52;541,3215859030837;30,85918263012408;30,962329949855476;28,53239080591115;24,37713328748743
2024/12/12 13:15:53;541,2262156448203;30,949868758737335;30,880626005255866;28,807571803371935;24,25560485530147
2024/12/12 13:15:54;541,0832232496698;31,01307046318159;30,90336811952924;28,734875374855783;24,209768362092728
2024/12/12 13:15:55;540,9879369551819;31,059726796377625;30,822236811941032;28,908726954267046;24,3994543376064
2024/12/12 13:15:56;540,8926842151598;30,754580356541062;30,97488547738547;29,08998823556444;24,965376664670234
2024/12/12 13:15:57;540,7498679809892;30,824301425487107;30,968253673924934;28,854872074682326;25,0144274625395
2024/12/12 13:15:58;540,6071271447427;30,86354383126554;31,068162304352327;28,85124780854614;24,201128275326308
2024/12/12 13:15:59;540,5595636107689;30,996171196509692;30,92763684569949;28,89917971282293;23,825684354947512
2024/12/12 13:16:00;540,4169232122438;30,938342536813405;31,04002122998765;28,947874175024207;24,949145201922587
2024/12/12 13:16:01;540,3218714273152;30,940051402904277;30,95560592123185;28,467034659893812;24,828625666484374
2024/12/12 13:16:02;540,2268530730678;30,8294776505941;31,177503440810842;28,51834599497038;24,57910728640511
2024/12/12 13:16:03;540,0369165860948;31,089890030637395;31,009769826477196;28,428444075123515;24,04717121152881
2024/12/12 13:16:04;540,084388185654;30,913319190765687;31,079720652340693;29,107212268956278;24,725351543145525
2024/12/12 13:16:05;539,9894533309897;30,95614546563278;31,080339183976257;28,74223358412309;24,28916071343203
2024/12/12 13:16:06;539,9894533309897;30,99020743906883;31,04163650282076;28,887361114889142;24,214628535700527
2024/12/12 13:16:07;539,8471136104033;30,774664566246617;30,94834486302578;28,969581595814912;24,527610410833145
2024/12/12 13:16:08;539,6574440052701;30,89593150398359;30,963710209077828;28,644635265888287;24,3364089327252
2024/12/12 13:16:09;539,6100474266643;30,841698646884232;31,033396610678857;28,73856769731616;24,139859806985985
2024/12/12 13:16:10;539,5152792413066;31,002145444111353;30,92927258601233;28,964411613805236;24,256807366322526
2024/12/12 13:16:11;539,4205443371378;31,04052539693083;31,237016546392898;28,206073783827993;24,48441822102442
2024/12/12 13:16:12;539,4679076301694;31,01371675458807;31,162547210334903;28,42766808850381;23,782204658023247
2024/12/12 13:16:13;539,3731893600211;30,91449065931722;31,228894661316335;28,563987635471108;24,504153117681874
2024/12/12 13:16:14;539,3258426966293;30,806310791756236;30,89054653175443;28,857820671251602;24,66688963116175
2024/12/12 13:16:15;539,2311743022644;30,991380642788677;31,193568103518633;28,841235829121807;24,391178977180886
2024/12/12 13:16:16;539,2311743022644;30,90051177967924;30,910561754516788;28,66861049242721;24,675790711756743
2024/12/12 13:16:17;539,0892340089497;31,02966950062052;31,09146221951019;28,540083385963843;24,36168488395187
2024/12/12 13:16:18;538,9473684210526;30,872420307005946;31,105291245257312;28,74844144082935;24,253443116455276
2024/12/12 13:16:19;538,9000964827646;30,853163272929496;30,936354434244492;28,78988786937621;24,722367669058197
2024/12/12 13:16:20;538,8055774796106;31,073043711708493;31,11050826227962;28,44547049328104;24,28389271353019
2024/12/12 13:16:21;538,7583304103823;30,98375447251752;31,117942180776904;28,63437956424244;23,59901665982659
2024/12/12 13:16:22;538,8528328363444;30,988164395089637;31,104695077089495;29,190263510027055;24,68806078861653
2024/12/12 13:16:23;538,6638611257233;30,964671609360543;31,00669824599971;28,900483266154506;24,586616371980362
2024/12/12 13:16:24;538,7110916264796;31,2056301543532;31,266490866919266;28,1957747671241;23,618238470756204
2024/12/12 13:16:25;538,5694249649368;31,051056631546846;31,172666611535995;28,881601515185253;24,6905275925163
2024/12/12 13:16:26;538,4278327929192;31,042426517591203;31,320817740765367;28,361034941748542;24,067674592736747
2024/12/12 13:16:27;538,4278327929192;31,10301867731132;31,071847733304747;29,05140643998586;24,44026790751711
2024/12/12 13:16:28;538,4278327929192;31,122437411265718;31,212698252368483;28,753393164935424;23,49777252940631
2024/12/12 13:16:29;538,3806519453207;30,844728766202277;30,89931093306466;29,317780588028057;24,58356166960396
2024/12/12 13:16:30;538,3806519453207;31,03210155704761;31,353849997157532;29,044010390847212;23,451922879957394
