KPH,Amplitud (CLEX),Predicción (CLEX),|Residuo| (CLEX),P(Desalineación) Global (CLEX),P(Desbalanceo) Global (CLEX),Amplitud (CLEY),Predicción (CLEY),|Residuo| (CLEY),P(Desalineación) Global (CLEY),P(Desbalanceo) Global (CLEY),Amplitud (CLAX),Predicción (CLAX),|Residuo| (CLAX),P(Desalineación) Global (CLAX),P(Desbalanceo) Global (CLAX),Amplitud (CLAY),Predicción (CLAY),|Residuo| (CLAY),P(Desalineación) Global (CLAY),P(Desbalanceo) Global (CLAY),ResiduoMedioArchivo
0.75584878007971,0.27029474484434424,0.5383999619634119,0.26810521711906765,0.40186139734048687,0.5981386026595131,0.5768684400101547,0.5383999619634119,0.038468478046742804,0.8808141736081722,0.11918582639182784,0.6296698416223818,0.5383999619634119,0.09126987965896993,0.9777284000949867,0.022271599905013262,0.4610618173266088,0.5383999619634119,0.07733814463680311,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.7461002360000331,0.29166760936725566,0.524450403360484,0.23278279399322832,0.40186139734048687,0.5981386026595131,0.6645768520658901,0.524450403360484,0.14012644870540614,0.8808141736081722,0.11918582639182784,0.585628737675862,0.524450403360484,0.061178334315378,0.9777284000949867,0.022271599905013262,0.39949137878094043,0.524450403360484,0.12495902457954355,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.7369883958314369,0.2336652274797295,0.5116570696239118,0.27799184214418227,0.40186139734048687,0.5981386026595131,0.6083017493181195,0.5116570696239118,0.09664467969420776,0.8808141736081722,0.11918582639182784,0.708679474488533,0.5116570696239118,0.1970224048646212,0.9777284000949867,0.022271599905013262,0.4624064102700074,0.5116570696239118,0.04925065935390438,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.7276952060045887,0.24023496381184906,0.49884945990904267,0.2586144960971936,0.40186139734048687,0.5981386026595131,0.6910713636047081,0.49884945990904267,0.19222190369566544,0.8808141736081722,0.11918582639182784,0.644510488832001,0.49884945990904267,0.14566102892295835,0.9777284000949867,0.022271599905013262,0.39878815848985427,0.49884945990904267,0.1000613014191884,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.7187373775008701,0.1957711519381231,0.4867303884180528,0.29095923647992966,0.40186139734048687,0.5981386026595131,0.5415553216335649,0.4867303884180528,0.05482493321551213,0.8808141736081722,0.11918582639182784,0.7692465896360465,0.4867303884180528,0.28251620121799376,0.9777284000949867,0.022271599905013262,0.5036706691687824,0.4867303884180528,0.016940280750729675,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.7102536038407934,0.1789101659304464,0.47545454448436825,0.29654437855392185,0.40186139734048687,0.5981386026595131,0.6011945788149635,0.47545454448436825,0.12574003433059527,0.8808141736081722,0.11918582639182784,0.689997221346029,0.47545454448436825,0.21454267686166079,0.9777284000949867,0.022271599905013262,0.44322725866864143,0.47545454448436825,0.032227285815726814,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.7025399125733505,0.22127932632985026,0.46537030721344347,0.2440909808835932,0.40186139734048687,0.5981386026595131,0.5889097478336618,0.46537030721344347,0.12353944062021832,0.8808141736081722,0.11918582639182784,0.681186017682831,0.46537030721344347,0.21581571046938758,0.9777284000949867,0.022271599905013262,0.5325406528298953,0.46537030721344347,0.0671703456164518,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.694666980615023,0.2419212555227377,0.4552407448416615,0.2133194893189238,0.40186139734048687,0.5981386026595131,0.5879818054404167,0.4552407448416615,0.13274106059875518,0.8808141736081722,0.11918582639182784,0.7554283378000539,0.4552407448416615,0.3001875929583924,0.9777284000949867,0.022271599905013262,0.5484412950087421,0.4552407448416615,0.09320055016708056,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6875099914601199,0.17873994934765314,0.44617324423543997,0.26743329488778683,0.40186139734048687,0.5981386026595131,0.6017909708411668,0.44617324423543997,0.15561772660572687,0.8808141736081722,0.11918582639182784,0.7717306617685855,0.44617324423543997,0.32555741753314554,0.9777284000949867,0.022271599905013262,0.5940473698910889,0.44617324423543997,0.1478741256556489,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6807505984785134,0.10763561223404405,0.4377311463891979,0.33009553415515386,0.40186139734048687,0.5981386026595131,0.5118988028704932,0.4377311463891979,0.07416765648129525,0.8808141736081722,0.11918582639182784,0.8694798824407992,0.4377311463891979,0.4317487360516013,0.9777284000949867,0.022271599905013262,0.6369878138911205,0.4377311463891979,0.19925666750192256,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6737996270575453,0.14678144336850174,0.4291715423084225,0.2823900989399208,0.40186139734048687,0.5981386026595131,0.5698260545544258,0.4291715423084225,0.14065451224600328,0.8808141736081722,0.11918582639182784,0.7378417583003025,0.4291715423084225,0.30867021599188,0.9777284000949867,0.022271599905013262,0.525166438055314,0.4291715423084225,0.09599489574689152,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6675183725448477,0.16698349026050519,0.42154158439496914,0.25455809413446395,0.40186139734048687,0.5981386026595131,0.553325658521846,0.42154158439496914,0.13178407412687687,0.8808141736081722,0.11918582639182784,0.7569217902626679,0.42154158439496914,0.3353802058676988,0.9777284000949867,0.022271599905013262,0.41909950770898563,0.42154158439496914,0.0024420766859835075,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6614346070676558,0.21398940027113422,0.4142454011005056,0.2002560008293714,0.40186139734048687,0.5981386026595131,0.5869967636137758,0.4142454011005056,0.17275136251327022,0.8808141736081722,0.11918582639182784,0.7520402714712335,0.4142454011005056,0.3377948703707279,0.9777284000949867,0.022271599905013262,0.5308915701706602,0.4142454011005056,0.11664616907015463,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6549877316959722,0.14096304494074108,0.40661341312009713,0.26565036817935606,0.40186139734048687,0.5981386026595131,0.6246553484426256,0.40661341312009713,0.21804193532252847,0.8808141736081722,0.11918582639182784,0.7756236313023188,0.40661341312009713,0.3690102181822217,0.9777284000949867,0.022271599905013262,0.5730814062380343,0.40661341312009713,0.16646799311793714,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6494621916076173,0.1925465830853561,0.4001528435775527,0.2076062604921966,0.40186139734048687,0.5981386026595131,0.6277868297387412,0.4001528435775527,0.22763398616118852,0.8808141736081722,0.11918582639182784,0.7713610677058065,0.4001528435775527,0.37120822412825377,0.9777284000949867,0.022271599905013262,0.46483121147130246,0.4001528435775527,0.06467836789374976,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.644005477578613,0.12821845793056408,0.3938450762080685,0.26562661827750444,0.40186139734048687,0.5981386026595131,0.49896737559710136,0.3938450762080685,0.10512229938903284,0.8808141736081722,0.11918582639182784,0.8746713402209263,0.3938450762080685,0.4808262640128578,0.9777284000949867,0.022271599905013262,0.6224581157243387,0.3938450762080685,0.2286130395162702,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6386968783139675,0.156092297764431,0.3877767968516527,0.23168449908722172,0.40186139734048687,0.5981386026595131,0.5752904449726977,0.3877767968516527,0.18751364812104493,0.8808141736081722,0.11918582639182784,0.8524669872303523,0.3877767968516527,0.4646901903786996,0.9777284000949867,0.022271599905013262,0.5687996840788914,0.3877767968516527,0.18102288722723864,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6336212266694468,0.14917248061236688,0.38203713597796396,0.23286465536559708,0.40186139734048687,0.5981386026595131,0.5087814878258943,0.38203713597796396,0.12674435184793031,0.8808141736081722,0.11918582639182784,0.8485109818270558,0.38203713597796396,0.4664738458490918,0.9777284000949867,0.022271599905013262,0.6347774604298329,0.38203713597796396,0.2527403244518689,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6288600323902488,0.10061493134607158,0.37670792540942194,0.27609299406335036,0.40186139734048687,0.5981386026595131,0.532102776728216,0.37670792540942194,0.1553948513187941,0.8808141736081722,0.11918582639182784,0.8618901784835296,0.37670792540942194,0.4851822530741076,0.9777284000949867,0.022271599905013262,0.5698981305034427,0.37670792540942194,0.1931902050940208,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6240573004655232,0.105695662564953,0.37138551178838075,0.26568984922342775,0.40186139734048687,0.5981386026595131,0.5369904114255117,0.37138551178838075,0.165604899637131,0.8808141736081722,0.11918582639182784,0.8035564368243246,0.37138551178838075,0.4321709250359439,0.9777284000949867,0.022271599905013262,0.5774103654548182,0.37138551178838075,0.2060248536664374,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6197314477797002,0.10092419560607535,0.36663697773788445,0.2657127821318091,0.40186139734048687,0.5981386026595131,0.4653735432095294,0.36663697773788445,0.09873656547164494,0.8808141736081722,0.11918582639182784,0.9114966533862692,0.36663697773788445,0.5448596756483848,0.9777284000949867,0.022271599905013262,0.6494889036259319,0.36663697773788445,0.2828519258880475,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6155288179572472,0.11501431653859928,0.362064552365398,0.2470502358267987,0.40186139734048687,0.5981386026595131,0.5297361206072839,0.362064552365398,0.16767156824188595,0.8808141736081722,0.11918582639182784,0.867546739959332,0.362064552365398,0.5054821875939339,0.9777284000949867,0.022271599905013262,0.6500438011409699,0.362064552365398,0.28797924877557196,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6112773891255959,0.09159679006803856,0.3574796463377432,0.26588285626970465,0.40186139734048687,0.5981386026595131,0.5513558446684739,0.3574796463377432,0.19387619833073066,0.8808141736081722,0.11918582639182784,0.886653634540636,0.3574796463377432,0.5291739882028927,0.9777284000949867,0.022271599905013262,0.5960430665907521,0.3574796463377432,0.23856342025300892,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6072307013203019,0.07450675307781562,0.3531531671746713,0.2786464140968557,0.40186139734048687,0.5981386026595131,0.5121751104837884,0.3531531671746713,0.15902194330911706,0.8808141736081722,0.11918582639182784,0.8606025313997612,0.3531531671746713,0.5074493642250899,0.9777284000949867,0.022271599905013262,0.6170791023214883,0.3531531671746713,0.263925935146817,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.6033008289048439,0.05657332603940546,0.34898641455665796,0.2924130885172525,0.40186139734048687,0.5981386026595131,0.5909786764421128,0.34898641455665796,0.2419922618854548,0.8808141736081722,0.11918582639182784,0.782213946216114,0.34898641455665796,0.433227531659456,0.9777284000949867,0.022271599905013262,0.5838760206615679,0.34898641455665796,0.2348896061049099,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5998159233227038,0.03057752086640786,0.34531994083836076,0.3147424199719529,0.40186139734048687,0.5981386026595131,0.5043729444537952,0.34531994083836076,0.15905300361543445,0.8808141736081722,0.11918582639182784,0.9075649825695526,0.34531994083836076,0.5622450417311919,0.9777284000949867,0.022271599905013262,0.6569997745255722,0.34531994083836076,0.31167983368721147,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5960279107356398,0.04968220804112633,0.34136471106068106,0.29168250301955473,0.40186139734048687,0.5981386026595131,0.5333541512009603,0.34136471106068106,0.19198944014027924,0.8808141736081722,0.11918582639182784,0.8256072850060803,0.34136471106068106,0.4842425739453992,0.9777284000949867,0.022271599905013262,0.6895246659856438,0.34136471106068106,0.3481599549249627,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.592595284105958,0.03274956513258953,0.33780747368817876,0.30505790855558923,0.40186139734048687,0.5981386026595131,0.5030321574883647,0.33780747368817876,0.16522468380018596,0.8808141736081722,0.11918582639182784,0.8800460881353289,0.33780747368817876,0.5422386144471502,0.9777284000949867,0.022271599905013262,0.6781386685747302,0.33780747368817876,0.3403311948865514,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.589268056850784,0.04357478534294046,0.334383709399214,0.29080892405627357,0.40186139734048687,0.5981386026595131,0.6120475364334022,0.334383709399214,0.2776638270341881,0.8808141736081722,0.11918582639182784,0.8116691147031383,0.334383709399214,0.47728540530392427,0.9777284000949867,0.022271599905013262,0.593412489691526,0.334383709399214,0.259028780292312,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5860442827610566,0.015431615220625083,0.33108900829996435,0.31565739307933927,0.40186139734048687,0.5981386026595131,0.5040094796729315,0.33108900829996435,0.17292047137296718,0.8808141736081722,0.11918582639182784,0.8773155755356421,0.33108900829996435,0.5462265672356778,0.9777284000949867,0.022271599905013262,0.719338772435463,0.33108900829996435,0.3882497641354986,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.583071728772443,0.01819312134260631,0.32807063985628865,0.30987751851368234,0.40186139734048687,0.5981386026595131,0.5549981364441665,0.32807063985628865,0.22692749658787786,0.8808141736081722,0.11918582639182784,0.7876943840836419,0.32807063985628865,0.45962374422735325,0.9777284000949867,0.022271599905013262,0.6649986487920041,0.32807063985628865,0.33692800893571545,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5804550032737024,0.01969176973082476,0.3254290385643677,0.30573726883354296,0.40186139734048687,0.5981386026595131,0.5079341707083085,0.3254290385643677,0.18250513214394076,0.8808141736081722,0.11918582639182784,0.8806120513311431,0.3254290385643677,0.5551830127667754,0.9777284000949867,0.022271599905013262,0.6891897121057251,0.3254290385643677,0.3637606735413574,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5775272407035844,0.017560011358493277,0.3224904917494596,0.3049304803909663,0.40186139734048687,0.5981386026595131,0.5000293217213789,0.3224904917494596,0.17753882997191933,0.8808141736081722,0.11918582639182784,0.8800782154231181,0.3224904917494596,0.5575877236736586,0.9777284000949867,0.022271599905013262,0.6064903285366976,0.3224904917494596,0.283999836787238,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5750588081237401,0.03197832277181423,0.32002687547113273,0.2880485526993185,0.40186139734048687,0.5981386026595131,0.4830240798079979,0.32002687547113273,0.16299720433686515,0.8808141736081722,0.11918582639182784,0.8420964845645442,0.32002687547113273,0.5220696090934115,0.9777284000949867,0.022271599905013262,0.6666602196686255,0.32002687547113273,0.3466333441974928,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.572739946640631,0.05627543719670669,0.3177240652543531,0.2614486280576464,0.40186139734048687,0.5981386026595131,0.48311628543466245,0.3177240652543531,0.16539222018030936,0.8808141736081722,0.11918582639182784,0.8580019120113374,0.3177240652543531,0.5402778467569842,0.9777284000949867,0.022271599905013262,0.6408524097518831,0.3177240652543531,0.32312834449753,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5702480585932929,0.004015195775588509,0.3152618078191792,0.31124661204359066,0.40186139734048687,0.5981386026595131,0.49710971412074034,0.3152618078191792,0.18184790630156117,0.8808141736081722,0.11918582639182784,0.8919513262437122,0.3152618078191792,0.5766895184245331,0.9777284000949867,0.022271599905013262,0.715884300874533,0.3152618078191792,0.40062249305535386,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.567962603396875,0.0072095878517446366,0.313014747101797,0.30580515925005236,0.40186139734048687,0.5981386026595131,0.4354454482318104,0.313014747101797,0.12243070113001342,0.8808141736081722,0.11918582639182784,0.9544785940320044,0.313014747101797,0.6414638469302074,0.9777284000949867,0.022271599905013262,0.7035492079971435,0.313014747101797,0.3905344608953465,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5658421747518958,0.0038120970260742126,0.31093949104014357,0.30712739401406935,0.40186139734048687,0.5981386026595131,0.4275886121049082,0.31093949104014357,0.1166491210647646,0.8808141736081722,0.11918582639182784,0.945669745977213,0.31093949104014357,0.6347302549370695,0.9777284000949867,0.022271599905013262,0.7670389852375401,0.31093949104014357,0.45609949419739654,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5635495619498182,0.04863883182798556,0.308706010500839,0.26006717867285345,0.40186139734048687,0.5981386026595131,0.5566612279324614,0.308706010500839,0.2479552174316224,0.8808141736081722,0.11918582639182784,0.8275250426174288,0.308706010500839,0.5188190321165898,0.9777284000949867,0.022271599905013262,0.6547755054516167,0.308706010500839,0.34606949495077766,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5614777871727192,0.03926356532176101,0.30669682538259274,0.26743326006083173,0.40186139734048687,0.5981386026595131,0.5042119119164923,0.30669682538259274,0.19751508653389954,0.8808141736081722,0.11918582639182784,0.898749853608245,0.30669682538259274,0.5920530282256522,0.9777284000949867,0.022271599905013262,0.6898025915564687,0.30669682538259274,0.383105766173876,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5595196065474649,0.008095458972657177,0.30480575351058387,0.2967102945379267,0.40186139734048687,0.5981386026595131,0.5106495390984076,0.30480575351058387,0.20584378558782374,0.8808141736081722,0.11918582639182784,0.90796495868751,0.30480575351058387,0.6031592051769261,0.9777284000949867,0.022271599905013262,0.706106730778066,0.30480575351058387,0.4013009772674821,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.557758669257786,0.0378120582430963,0.3031117350805254,0.2652996768374291,0.40186139734048687,0.5981386026595131,0.48712441182610355,0.3031117350805254,0.18401267674557814,0.8808141736081722,0.11918582639182784,0.9292974955606446,0.3031117350805254,0.6261857604801191,0.9777284000949867,0.022271599905013262,0.6838401834216115,0.3031117350805254,0.38072844834108605,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5556092710947852,0.008822949191586105,0.3010524121592066,0.2922294629676205,0.40186139734048687,0.5981386026595131,0.5362368209614603,0.3010524121592066,0.23518440880225372,0.8808141736081722,0.11918582639182784,0.852291249936842,0.3010524121592066,0.5512388377776354,0.9777284000949867,0.022271599905013262,0.6473622737466218,0.3010524121592066,0.3463098615874152,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5539944390465503,0.003148208439230693,0.2995112986598493,0.29636309022061863,0.40186139734048687,0.5981386026595131,0.48716819652803345,0.2995112986598493,0.18765689786818412,0.8808141736081722,0.11918582639182784,0.8917911853835379,0.2995112986598493,0.5922798867236885,0.9777284000949867,0.022271599905013262,0.7108776756124084,0.2995112986598493,0.4113663769525591,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5521518698881576,0.02579584217799269,0.29775915324822766,0.27196331107023497,0.40186139734048687,0.5981386026595131,0.5055569296768345,0.29775915324822766,0.20779777642860686,0.8808141736081722,0.11918582639182784,0.8758066059696814,0.29775915324822766,0.5780474527214537,0.9777284000949867,0.022271599905013262,0.686482650916284,0.29775915324822766,0.38872349766805636,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5504840808121245,0.035644880316536565,0.29617898577075524,0.2605341054542187,0.40186139734048687,0.5981386026595131,0.5003319733322771,0.29617898577075524,0.20415298756152184,0.8808141736081722,0.11918582639182784,0.8437035263232051,0.29617898577075524,0.5475245405524498,0.9777284000949867,0.022271599905013262,0.5936798414152153,0.29617898577075524,0.2975008556444601,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5488038408259719,0.014790353001925993,0.29459254867260215,0.27980219567067616,0.40186139734048687,0.5981386026595131,0.45588928576901466,0.29459254867260215,0.1612967370964125,0.8808141736081722,0.11918582639182784,0.9091428267889059,0.29459254867260215,0.6145502781163037,0.9777284000949867,0.022271599905013262,0.701825284132694,0.29459254867260215,0.4072327354600918,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5473883516856022,0.015391727814505707,0.29326037174748254,0.27786864393297683,0.40186139734048687,0.5981386026595131,0.4585628232788279,0.29326037174748254,0.16530245153134537,0.8808141736081722,0.11918582639182784,0.9408307693730964,0.29326037174748254,0.6475703976256139,0.9777284000949867,0.022271599905013262,0.7441432240616244,0.29326037174748254,0.4508828523141418,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5461154088828368,0.02410849439264595,0.2920656900103459,0.26795719561769993,0.40186139734048687,0.5981386026595131,0.4383599806483316,0.2920656900103459,0.1462942906379857,0.8808141736081722,0.11918582639182784,0.9203818532654169,0.2920656900103459,0.628316163255071,0.9777284000949867,0.022271599905013262,0.7059050097821553,0.2920656900103459,0.41383931977180943,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5445705467527021,0.045021208023404924,0.2906200397169187,0.24559883169351376,0.40186139734048687,0.5981386026595131,0.49255738400752147,0.2906200397169187,0.20193734429060278,0.8808141736081722,0.11918582639182784,0.9531825889728971,0.2906200397169187,0.6625625492559784,0.9777284000949867,0.022271599905013262,0.6299436259876356,0.2906200397169187,0.33932358627071696,0.9580174350422063,0.04198256495779373,0.37877409000330603
0.5432505614715807,0.004230964268977289,0.2893884899981265,0.2851575257291492,0.40186139734048687,0.5981386026595131,0.4615286910501899,0.2893884899981265,0.1721402010520634,0.8808141736081722,0.11918582639182784,0.9590417913794504,0.2893884899981265,0.669653301381324,0.9777284000949867,0.022271599905013262,0.7839861312239924,0.2893884899981265,0.4945976412258659,0.9580174350422063,0.04198256495779373,0.37877409000330603
