KPH,Amplitud (CGSX),Predicción (CGSX),|Residuo| (CGSX),P(Desalineación) Global (CGSX),P(Desbalanceo) Global (CGSX),Amplitud (CGSY),Predicción (CGSY),|Residuo| (CGSY),P(Desalineación) Global (CGSY),P(Desbalanceo) Global (CGSY),Amplitud (CGIX),Predicción (CGIX),|Residuo| (CGIX),P(Desalineación) Global (CGIX),P(Desbalanceo) Global (CGIX),Amplitud (CGIY),Predicción (CGIY),|Residuo| (CGIY),P(Desalineación) Global (CGIY),P(Desbalanceo) Global (CGIY),Amplitud (CGTX),Predicción (CGTX),|Residuo| (CGTX),P(Desalineación) Global (CGTX),P(Desbalanceo) Global (CGTX),Amplitud (CGTY),Predicción (CGTY),|Residuo| (CGTY),P(Desalineación) Global (CGTY),P(Desbalanceo) Global (CGTY),ResiduoMedioArchivo
0.9182440959076978,0.7143928987222904,0.8144836777961264,0.10009077907383601,0.44536452310823127,0.5546354768917687,0.7145396116601572,0.8144836777961264,0.09994406613596918,0.776578359072249,0.22342164092775096,0.7345084458867883,0.8144836777961264,0.07997523190933808,0.08203741413714598,0.9179625858628541,0.7831137035555573,0.8144836777961264,0.03136997424056909,0.09082167948708715,0.9091783205129128,0.8217497952876696,0.8144836777961264,0.007266117491543156,0.130714810979033,0.869285189020967,0.8473637574946941,0.8144836777961264,0.032880079698567655,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.9102037169406717,0.6733015898424716,0.7987202312268287,0.1254186413843571,0.44536452310823127,0.5546354768917687,0.6629030043998007,0.7987202312268287,0.13581722682702801,0.776578359072249,0.22342164092775096,0.7055108665753425,0.7987202312268287,0.09320936465148622,0.08203741413714598,0.9179625858628541,0.7567843424998868,0.7987202312268287,0.04193588872694187,0.09082167948708715,0.9091783205129128,0.7809450794037665,0.7987202312268287,0.01777515182306222,0.130714810979033,0.869285189020967,0.8334152991799336,0.7987202312268287,0.03469506795310495,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.9021431101664894,0.6238530168789167,0.7831504756715808,0.1592974587926641,0.44536452310823127,0.5546354768917687,0.5979412299537247,0.7831504756715808,0.18520924571785613,0.776578359072249,0.22342164092775096,0.6733331282982955,0.7831504756715808,0.1098173473732853,0.08203741413714598,0.9179625858628541,0.7210000305992889,0.7831504756715808,0.06215044507229195,0.09082167948708715,0.9091783205129128,0.7727807817950498,0.7831504756715808,0.010369693876530972,0.130714810979033,0.869285189020967,0.88723978263346,0.7831504756715808,0.10408930696187924,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.8947738252086077,0.5627257772911407,0.7691184942936506,0.20639271700250994,0.44536452310823127,0.5546354768917687,0.6125225600044748,0.7691184942936506,0.15659593428917584,0.776578359072249,0.22342164092775096,0.6342400695028801,0.7691184942936506,0.1348784247907705,0.08203741413714598,0.9179625858628541,0.6963549900162042,0.7691184942936506,0.07276350427744649,0.09082167948708715,0.9091783205129128,0.7617018914328887,0.7691184942936506,0.007416602860761956,0.130714810979033,0.869285189020967,0.853810563518437,0.7691184942936506,0.08469206922478634,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.8873693379790941,0.6269971193360898,0.7552123408741043,0.12821522153801446,0.44536452310823127,0.5546354768917687,0.5592733702530683,0.7552123408741043,0.19593897062103593,0.776578359072249,0.22342164092775096,0.6587844704084608,0.7552123408741043,0.0964278704656435,0.08203741413714598,0.9179625858628541,0.7167080732745045,0.7552123408741043,0.038504267599599795,0.09082167948708715,0.9091783205129128,0.7813736022380311,0.7552123408741043,0.026161261363926824,0.130714810979033,0.869285189020967,0.9149360400124622,0.7552123408741043,0.15972369913835793,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.8801814450804621,0.5597733139954608,0.7418961435073572,0.1821228295118964,0.44536452310823127,0.5546354768917687,0.523522629557426,0.7418961435073572,0.2183735139499312,0.776578359072249,0.22342164092775096,0.6072832226937851,0.7418961435073572,0.13461292081357212,0.08203741413714598,0.9179625858628541,0.6614757883758852,0.7418961435073572,0.08042035513147205,0.09082167948708715,0.9091783205129128,0.741534464029192,0.7418961435073572,0.00036167947816523327,0.130714810979033,0.869285189020967,0.8763979573860456,0.7418961435073572,0.13450181387868843,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.8730716489544051,0.5090009642775488,0.7289004874160903,0.21989952313854144,0.44536452310823127,0.5546354768917687,0.48486630317536106,0.7289004874160903,0.2440341842407292,0.776578359072249,0.22342164092775096,0.590102004198937,0.7289004874160903,0.13879848321715327,0.08203741413714598,0.9179625858628541,0.6477489202740065,0.7289004874160903,0.08115156714208371,0.09082167948708715,0.9091783205129128,0.7127250775659826,0.7289004874160903,0.01617540985010768,0.130714810979033,0.869285189020967,0.850399975491506,0.7289004874160903,0.12149948807541577,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.8661494313954724,0.5132678548943095,0.7164141786046856,0.2031463237103761,0.44536452310823127,0.5546354768917687,0.5123384170462476,0.7164141786046856,0.20407576155843798,0.776578359072249,0.22342164092775096,0.6100641114615345,0.7164141786046856,0.1063500671431511,0.08203741413714598,0.9179625858628541,0.6738499012645159,0.7164141786046856,0.042564277340169654,0.09082167948708715,0.9091783205129128,0.7079500157899273,0.7164141786046856,0.008464162814758258,0.130714810979033,0.869285189020967,0.731967289239619,0.7164141786046856,0.015553110634933365,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.8592273954116059,0.4907196927928657,0.70409092937136,0.21337123657849427,0.44536452310823127,0.5546354768917687,0.447385712727145,0.70409092937136,0.256705216644215,0.776578359072249,0.22342164092775096,0.5786474354741411,0.70409092937136,0.12544349389721887,0.08203741413714598,0.9179625858628541,0.6537390639153768,0.70409092937136,0.050351865455983136,0.09082167948708715,0.9091783205129128,0.6270682362706932,0.70409092937136,0.07702269310066678,0.130714810979033,0.869285189020967,0.6745841418044106,0.70409092937136,0.029506787566949355,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.8522903158335075,0.470627478308076,0.6919026491766596,0.22127517086858356,0.44536452310823127,0.5546354768917687,0.3952924517279763,0.6919026491766596,0.2966101974486833,0.776578359072249,0.22342164092775096,0.5513831634746331,0.6919026491766596,0.14051948570202644,0.08203741413714598,0.9179625858628541,0.6267647379235988,0.6919026491766596,0.06513791125306079,0.09082167948708715,0.9091783205129128,0.6861541013791413,0.6919026491766596,0.005748547797518211,0.130714810979033,0.869285189020967,0.7713681348733312,0.6919026491766596,0.07946548569667167,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.8459206975295825,0.46156554734798594,0.6808526887329933,0.21928714138500738,0.44536452310823127,0.5546354768917687,0.39910162129575405,0.6808526887329933,0.28175106743723927,0.776578359072249,0.22342164092775096,0.5357069717278706,0.6808526887329933,0.1451457170051227,0.08203741413714598,0.9179625858628541,0.6012701579963017,0.6808526887329933,0.07958253073669164,0.09082167948708715,0.9091783205129128,0.709706881401041,0.6808526887329933,0.028854192668047673,0.130714810979033,0.869285189020967,0.849815065902604,0.6808526887329933,0.1689623771696107,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.8389886344918465,0.44437020624181295,0.6689793171298704,0.2246091108880574,0.44536452310823127,0.5546354768917687,0.38516975695623784,0.6689793171298704,0.2838095601736325,0.776578359072249,0.22342164092775096,0.5300899883557342,0.6689793171298704,0.13888932877413618,0.08203741413714598,0.9179625858628541,0.6126810797737571,0.6689793171298704,0.05629823735611328,0.09082167948708715,0.9091783205129128,0.684880819951455,0.6689793171298704,0.015901502821584645,0.130714810979033,0.869285189020967,0.8597531342040307,0.6689793171298704,0.1907738170741603,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.8321012865019399,0.40437252878673896,0.6573383031617206,0.25296577437498163,0.44536452310823127,0.5546354768917687,0.35088557497372,0.6573383031617206,0.30645272818800057,0.776578359072249,0.22342164092775096,0.5187302409139811,0.6573383031617206,0.13860806224773947,0.08203741413714598,0.9179625858628541,0.5867769779742533,0.6573383031617206,0.07056132518746727,0.09082167948708715,0.9091783205129128,0.6897463750843589,0.6573383031617206,0.03240807192263828,0.130714810979033,0.869285189020967,0.7928784015662268,0.6573383031617206,0.1355400984045062,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.8257776877089875,0.4123002235378155,0.6467855896555814,0.23448536611776594,0.44536452310823127,0.5546354768917687,0.33928006173417197,0.6467855896555814,0.30750552792140945,0.776578359072249,0.22342164092775096,0.515470811054207,0.6467855896555814,0.13131477860137442,0.08203741413714598,0.9179625858628541,0.5858258775073485,0.6467855896555814,0.060959712148232925,0.09082167948708715,0.9091783205129128,0.6510780143614844,0.6467855896555814,0.004292424705902964,0.130714810979033,0.869285189020967,0.7486281006231305,0.6467855896555814,0.10184251096754904,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.819549477071601,0.39901199934400233,0.6365176607049645,0.23750566136096218,0.44536452310823127,0.5546354768917687,0.3331882888192832,0.6365176607049645,0.3033293718856813,0.776578359072249,0.22342164092775096,0.49674125081780157,0.6365176607049645,0.13977640988716294,0.08203741413714598,0.9179625858628541,0.5658668094200745,0.6365176607049645,0.07065085128489001,0.09082167948708715,0.9091783205129128,0.6108223698207936,0.6365176607049645,0.025695290884170885,0.130714810979033,0.869285189020967,0.7536748209050952,0.6365176607049645,0.11715716020013067,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.8133333333333334,0.33148499845191526,0.626392814272628,0.2949078158207128,0.44536452310823127,0.5546354768917687,0.2858506599937495,0.626392814272628,0.3405421542788786,0.776578359072249,0.22342164092775096,0.46414875945145406,0.626392814272628,0.162244054821174,0.08203741413714598,0.9179625858628541,0.5396162408499298,0.626392814272628,0.08677657342269829,0.09082167948708715,0.9091783205129128,0.6432280300050786,0.626392814272628,0.016835215732450504,0.130714810979033,0.869285189020967,0.8726728528224499,0.626392814272628,0.24628003854982183,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.8070509011685482,0.319304770729403,0.616283931173282,0.29697916044387895,0.44536452310823127,0.5546354768917687,0.20639058140753888,0.616283931173282,0.4098933497657431,0.776578359072249,0.22342164092775096,0.44546454783071743,0.616283931173282,0.17081938334256452,0.08203741413714598,0.9179625858628541,0.5169902440961662,0.616283931173282,0.09929368707711572,0.09082167948708715,0.9091783205129128,0.6338116045030833,0.616283931173282,0.01752767332980132,0.130714810979033,0.869285189020967,0.9054465306610481,0.616283931173282,0.2891625994877661,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.8007860862729683,0.32730420569634194,0.6063263485561223,0.2790221428597804,0.44536452310823127,0.5546354768917687,0.2767838132422057,0.6063263485561223,0.32954253531391664,0.776578359072249,0.22342164092775096,0.4424233033536692,0.6063263485561223,0.16390304520245313,0.08203741413714598,0.9179625858628541,0.5344414735163451,0.6063263485561223,0.07188487503977725,0.09082167948708715,0.9091783205129128,0.6161481581350918,0.6063263485561223,0.009821809578969498,0.130714810979033,0.869285189020967,0.8700789652609735,0.6063263485561223,0.2637526167048512,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.7942305818146379,0.3107537486751791,0.5960369756674917,0.2852832269923126,0.44536452310823127,0.5546354768917687,0.257385419609481,0.5960369756674917,0.33865155605801067,0.776578359072249,0.22342164092775096,0.4506561324736898,0.5960369756674917,0.1453808431938019,0.08203741413714598,0.9179625858628541,0.5293829460552627,0.5960369756674917,0.066654029612229,0.09082167948708715,0.9091783205129128,0.6533886516861634,0.5960369756674917,0.05735167601867175,0.130714810979033,0.869285189020967,0.8338160905666602,0.5960369756674917,0.23777911489916848,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.7877053933887491,0.3067848881369335,0.5859262140347126,0.27914132589777907,0.44536452310823127,0.5546354768917687,0.22959415734203004,0.5859262140347126,0.35633205669268253,0.776578359072249,0.22342164092775096,0.4197001167110424,0.5859262140347126,0.16622609732367016,0.08203741413714598,0.9179625858628541,0.5000731398501973,0.5859262140347126,0.08585307418451527,0.09082167948708715,0.9091783205129128,0.6296084210941623,0.5859262140347126,0.043682207059449696,0.130714810979033,0.869285189020967,0.9999999999999999,0.5859262140347126,0.4140737859652873,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.7812116564417177,0.2774619187015668,0.5759927164930134,0.29853079779144664,0.44536452310823127,0.5546354768917687,0.24223716172011575,0.5759927164930134,0.33375555477289764,0.776578359072249,0.22342164092775096,0.41807694194371614,0.5759927164930134,0.15791577454929728,0.08203741413714598,0.9179625858628541,0.49324338134400375,0.5759927164930134,0.08274933514900967,0.09082167948708715,0.9091783205129128,0.6213391077090054,0.5759927164930134,0.04534639121599193,0.130714810979033,0.869285189020967,0.8384466163614779,0.5759927164930134,0.26245389986846446,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.7746768060836501,0.29336391636621395,0.5661245094355503,0.2727605930693363,0.44536452310823127,0.5546354768917687,0.20567101410387112,0.5661245094355503,0.36045349533167914,0.776578359072249,0.22342164092775096,0.4139970804696505,0.5661245094355503,0.15212742896589976,0.08203741413714598,0.9179625858628541,0.5022670417274132,0.5661245094355503,0.06385746770813705,0.09082167948708715,0.9091783205129128,0.617816290477058,0.5661245094355503,0.051691781041507734,0.130714810979033,0.869285189020967,0.7986802445915441,0.5661245094355503,0.23255573515599381,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.7681779621076443,0.2768524403455286,0.5564369508909419,0.27958451054541333,0.44536452310823127,0.5546354768917687,0.22734911886585502,0.5564369508909419,0.3290878320250869,0.776578359072249,0.22342164092775096,0.4001443873735574,0.5564369508909419,0.15629256351738452,0.08203741413714598,0.9179625858628541,0.49619040865371616,0.5564369508909419,0.06024654223722575,0.09082167948708715,0.9091783205129128,0.6321809390827494,0.5564369508909419,0.0757439881918075,0.130714810979033,0.869285189020967,0.9667004849207546,0.5564369508909419,0.41026353402981264,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.7616448598130839,0.1975187533371969,0.5468239903427357,0.3493052370055387,0.44536452310823127,0.5546354768917687,0.17988932770636915,0.5468239903427357,0.36693466263636654,0.776578359072249,0.22342164092775096,0.372353800224147,0.5468239903427357,0.17447019011858866,0.08203741413714598,0.9179625858628541,0.4475112235052308,0.5468239903427357,0.09931276683750484,0.09082167948708715,0.9091783205129128,0.5882302851143205,0.5468239903427357,0.04140629477158486,0.130714810979033,0.869285189020967,0.8598155506833092,0.5468239903427357,0.3129915603405735,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.7558056139483119,0.23217496409005642,0.5383375903577974,0.30616262626774093,0.44536452310823127,0.5546354768917687,0.1854379036972907,0.5383375903577974,0.35289968666050664,0.776578359072249,0.22342164092775096,0.35166891497527375,0.5383375903577974,0.18666867538252363,0.08203741413714598,0.9179625858628541,0.43526486538714604,0.5383375903577974,0.10307272497065134,0.09082167948708715,0.9091783205129128,0.5268824340472721,0.5383375903577974,0.011455156310525294,0.130714810979033,0.869285189020967,0.8120730621335701,0.5383375903577974,0.27373547177577273,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.75000920301859,0.1935015921813099,0.5300111053714827,0.33650951319017275,0.44536452310823127,0.5546354768917687,0.15599217564537246,0.5300111053714827,0.37401892972611017,0.776578359072249,0.22342164092775096,0.36274417130399766,0.5300111053714827,0.167266934067485,0.08203741413714598,0.9179625858628541,0.4379426745831269,0.5300111053714827,0.09206843078835575,0.09082167948708715,0.9091783205129128,0.5315408368319643,0.5300111053714827,0.0015297314604816314,0.130714810979033,0.869285189020967,0.7643440784805529,0.5300111053714827,0.2343329731090702,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.7435088039412463,0.15274664565117121,0.5207879989222628,0.36804135327109155,0.44536452310823127,0.5546354768917687,0.1376640551154045,0.5207879989222628,0.3831239438068583,0.776578359072249,0.22342164092775096,0.3325202570982458,0.5207879989222628,0.188267741824017,0.08203741413714598,0.9179625858628541,0.41552907464072963,0.5207879989222628,0.10525892428153316,0.09082167948708715,0.9091783205129128,0.5329130719321755,0.5207879989222628,0.012125073009912724,0.130714810979033,0.869285189020967,0.844647659297036,0.5207879989222628,0.3238596603747732,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.7377429088714544,0.2287042228968717,0.5127075230354348,0.28400330013856306,0.44536452310823127,0.5546354768917687,0.1517880800126954,0.5127075230354348,0.3609194430227394,0.776578359072249,0.22342164092775096,0.3401290251797419,0.5127075230354348,0.17257849785569285,0.08203741413714598,0.9179625858628541,0.4210535975307695,0.5127075230354348,0.09165392550466528,0.09082167948708715,0.9091783205129128,0.5784714957887886,0.5127075230354348,0.06576397275335388,0.130714810979033,0.869285189020967,0.8903947899656031,0.5127075230354348,0.3776872669301683,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.732087675170679,0.15769076604620957,0.5048730154116869,0.34718224936547737,0.44536452310823127,0.5546354768917687,0.11227688484837176,0.5048730154116869,0.3925961305633152,0.776578359072249,0.22342164092775096,0.3214123700928462,0.5048730154116869,0.18346064531884076,0.08203741413714598,0.9179625858628541,0.4160451451263459,0.5048730154116869,0.08882787028534106,0.09082167948708715,0.9091783205129128,0.5496028182204026,0.5048730154116869,0.044729802808715635,0.130714810979033,0.869285189020967,0.8912108006350971,0.5048730154116869,0.3863377852234101,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.7257636476979248,0.17906329378197203,0.49621757425091656,0.31715428046894456,0.44536452310823127,0.5546354768917687,0.16635932234474549,0.49621757425091656,0.3298582519061711,0.776578359072249,0.22342164092775096,0.32902418528233346,0.49621757425091656,0.1671933889685831,0.08203741413714598,0.9179625858628541,0.40972182555599984,0.49621757425091656,0.08649574869491672,0.09082167948708715,0.9091783205129128,0.5005237790290155,0.49621757425091656,0.004306204778098899,0.130714810979033,0.869285189020967,0.6801783421174191,0.49621757425091656,0.18396076786650256,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.7198445412790012,0.17677061039604505,0.4882163519045362,0.31144574150849114,0.44536452310823127,0.5546354768917687,0.08407330003285868,0.4882163519045362,0.40414305187167754,0.776578359072249,0.22342164092775096,0.3196169366045077,0.4882163519045362,0.16859941530002853,0.08203741413714598,0.9179625858628541,0.41425571004012796,0.4882163519045362,0.07396064186440826,0.09082167948708715,0.9091783205129128,0.5318677849819994,0.4882163519045362,0.043651433077463164,0.130714810979033,0.869285189020967,0.7505548692271943,0.4882163519045362,0.26233851732265806,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.7138127353945869,0.15013696445454314,0.48016128259180085,0.33002431813725774,0.44536452310823127,0.5546354768917687,0.15372484018959648,0.48016128259180085,0.3264364424022044,0.776578359072249,0.22342164092775096,0.3156361323444233,0.48016128259180085,0.16452515024737757,0.08203741413714598,0.9179625858628541,0.39706577553307465,0.48016128259180085,0.0830955070587262,0.09082167948708715,0.9091783205129128,0.48029657239317664,0.48016128259180085,0.00013528980137578195,0.130714810979033,0.869285189020967,0.7455655692644633,0.48016128259180085,0.2654042866726624,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.7076762764848905,0.1449091790642333,0.47206746289527285,0.3271582838310395,0.44536452310823127,0.5546354768917687,0.10293354834415687,0.47206746289527285,0.369133914551116,0.776578359072249,0.22342164092775096,0.30030002815927537,0.47206746289527285,0.17176743473599748,0.08203741413714598,0.9179625858628541,0.3951849345039697,0.47206746289527285,0.07688252839130316,0.09082167948708715,0.9091783205129128,0.46420243353403884,0.47206746289527285,0.00786502936123401,0.130714810979033,0.869285189020967,0.7181778096694825,0.47206746289527285,0.24611034677420968,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.7023095484315752,0.12935335639530526,0.46507158754217065,0.3357182311468654,0.44536452310823127,0.5546354768917687,0.1296501731644674,0.46507158754217065,0.33542141437770323,0.776578359072249,0.22342164092775096,0.29517403852504426,0.46507158754217065,0.1698975490171264,0.08203741413714598,0.9179625858628541,0.365568121469063,0.46507158754217065,0.09950346607310767,0.09082167948708715,0.9091783205129128,0.45305918294517306,0.46507158754217065,0.012012404596997595,0.130714810979033,0.869285189020967,0.7057336510994406,0.46507158754217065,0.24066206355727,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.6961305202015887,0.1027293392284835,0.4571114322816863,0.35438209305320284,0.44536452310823127,0.5546354768917687,0.1351282833960008,0.4571114322816863,0.3219831488856855,0.776578359072249,0.22342164092775096,0.293400972931402,0.4571114322816863,0.16371045935028433,0.08203741413714598,0.9179625858628541,0.3640797481148949,0.4571114322816863,0.09303168416679142,0.09082167948708715,0.9091783205129128,0.473177741909922,0.4571114322816863,0.016066309628235687,0.130714810979033,0.869285189020967,0.6857884842657288,0.4571114322816863,0.22867705198404248,0.7938738860319139,0.2061261139680861,0.15343435465655525
0.6899424314256688,0.12330557261210022,0.44924006365467123,0.325934491042571,0.44536452310823127,0.5546354768917687,0.1591473189637368,0.44924006365467123,0.29009274469093443,0.776578359072249,0.22342164092775096,0.28105384213331314,0.44924006365467123,0.1681862215213581,0.08203741413714598,0.9179625858628541,0.3697389000309586,0.44924006365467123,0.07950116362371262,0.09082167948708715,0.9091783205129128,0.4614713018729293,0.44924006365467123,0.012231238218258056,0.130714810979033,0.869285189020967,0.698330376966453,0.44924006365467123,0.24909031331178172,0.7938738860319139,0.2061261139680861,0.15343435465655525
